age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
35,Private,11th,Separated,Transport-moving,Not-in-family,Black,Male,40,United-States,<=50K,0.9851751,1.0,11
41,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,38,United-States,<=50K,0.9965868,1.0,42
25,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,42,United-States,<=50K,0.98094076,1.0,20
33,Private,Some-college,Divorced,Craft-repair,Other-relative,Other,Female,40,United-States,<=50K,0.95561516,1.0,42
28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,>50K,0.6014136999999999,0.0,18
59,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.8800599,1.0,5
40,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,0.9866067,1.0,0
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Iran,>50K,0.19046699,0.0,14
38,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K,0.105374135,0.0,48
23,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.9988121999999999,1.0,24
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.30476207,0.0,45
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,<=50K,0.8701668,1.0,25
24,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,<=50K,0.8771306000000001,1.0,35
20,?,Some-college,Never-married,?,Own-child,White,Male,20,United-States,<=50K,0.9998316999999999,1.0,38
38,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9337565999999999,1.0,31
56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,?,<=50K,0.8181316,1.0,5
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,0.5936491999999999,0.0,2
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,34,United-States,<=50K,0.9972752,1.0,26
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,60,United-States,>50K,0.31688365,0.0,39
45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,?,<=50K,0.7991786,1.0,5
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,0.16570024,0.0,13
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K,0.5881616999999999,1.0,25
59,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,30,United-States,<=50K,0.99962234,1.0,34
19,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.9982646000000001,1.0,30
58,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,<=50K,0.95589775,1.0,20
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,Cambodia,>50K,0.50651383,0.0,12
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.9995734000000001,1.0,26
32,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.9979844999999999,1.0,26
45,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0.9175423,1.0,3
50,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.98504525,1.0,31
36,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.8792032,1.0,9
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.43061143,1.0,5
17,Private,11th,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0.99979764,1.0,19
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.48229859999999997,1.0,49
26,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.93871796,1.0,10
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75,Thailand,>50K,0.2903173,0.0,48
19,?,Some-college,Never-married,?,Own-child,White,Male,24,Canada,<=50K,0.9998084999999999,1.0,38
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.37766904,0.0,2
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.8704095,1.0,37
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,>50K,0.610625,0.0,13
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.38751173,0.0,2
17,Private,9th,Never-married,Other-service,Own-child,White,Male,24,United-States,<=50K,0.99984205,1.0,19
50,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,<=50K,0.50937676,1.0,43
27,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,<=50K,0.98458046,1.0,32
30,Private,HS-grad,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.97014105,1.0,9
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,0.9064644000000001,1.0,36
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.54785573,0.0,39
35,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.95452356,1.0,0
25,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,0.9976132,1.0,16
24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,48,United-States,>50K,0.7273793000000001,0.0,13
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,15,Germany,<=50K,0.9871198,1.0,37
42,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.6865608,0.0,35
34,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,45,United-States,<=50K,0.9715484000000001,1.0,42
60,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,42,United-States,<=50K,0.6897909999999999,1.0,9
21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9996978000000001,1.0,24
57,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.14300334,0.0,46
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.08314575,0.0,45
50,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,45,United-States,<=50K,0.96645474,1.0,31
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.94481,1.0,37
50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador,<=50K,0.97458005,1.0,10
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0.31341892,1.0,17
31,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.9702564,1.0,9
29,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,<=50K,0.6835321,1.0,4
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0.9977944999999999,1.0,30
27,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,0.98237073,1.0,34
65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,16,United-States,<=50K,0.8695588,1.0,33
37,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K,0.9206331,1.0,9
39,?,Masters,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40,?,<=50K,0.75436926,1.0,25
24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.9968623999999999,1.0,24
38,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,80,United-States,<=50K,0.7789518,1.0,22
48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.43219805,0.0,27
21,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,25,United-States,<=50K,0.9974139999999999,1.0,0
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,0.8069552,0.0,2
55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.6117129,0.0,2
24,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Laos,<=50K,0.9620141,1.0,25
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9898375,1.0,9
26,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,<=50K,0.9604541,1.0,4
46,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,33,United-States,<=50K,0.8364948,1.0,0
35,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.6671355999999999,0.0,39
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,>50K,0.75998205,0.0,46
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9072983,1.0,4
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,Taiwan,>50K,0.38247097,0.0,14
19,?,Some-college,Never-married,?,Own-child,Black,Female,25,United-States,<=50K,0.9999796000000001,1.0,21
36,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K,0.85299355,0.0,7
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,0.9992072,1.0,30
24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.993341,1.0,20
77,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.72899944,1.0,43
22,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,Mexico,<=50K,0.997373,1.0,47
29,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9787966999999999,1.0,0
62,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,24,United-States,<=50K,0.9949968000000001,1.0,3
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.7826320999999999,1.0,43
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.47527587,1.0,49
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.96801364,1.0,22
29,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.96403176,1.0,0
76,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,<=50K,0.76683,1.0,43
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,<=50K,0.8251078000000002,1.0,43
23,?,Assoc-voc,Never-married,?,Own-child,Black,Female,15,United-States,<=50K,0.9999558000000001,1.0,21
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0.22770701,0.0,13
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.77571434,1.0,43
66,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,<=50K,0.85919553,1.0,40
41,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,45,United-States,<=50K,0.9505776,1.0,11
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.965033,1.0,4
47,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.9578745999999999,1.0,4
55,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.94616437,1.0,35
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.655879,1.0,33
17,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,48,Mexico,<=50K,0.9998995999999999,1.0,47
30,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0.9955421999999998,1.0,40
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,0.5935767,1.0,4
19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,30,Haiti,<=50K,0.9999571,1.0,11
45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,0.8889745000000001,1.0,36
26,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9595161,1.0,4
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.61326087,0.0,28
36,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.8210485000000001,0.0,2
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,<=50K,0.9976968,1.0,40
22,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,40,United-States,<=50K,0.99815494,1.0,34
43,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,42,United-States,<=50K,0.81212044,1.0,4
67,?,11th,Married-civ-spouse,?,Husband,White,Male,8,United-States,<=50K,0.98897445,1.0,1
30,?,Assoc-voc,Divorced,?,Unmarried,White,Female,40,United-States,<=50K,0.9961028000000001,1.0,23
56,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Iran,<=50K,0.9921278,1.0,4
31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,<=50K,0.9754591999999999,1.0,32
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.2873458,0.0,14
26,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9461685999999999,1.0,5
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.2873458,0.0,14
46,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K,0.96498615,1.0,35
59,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.58625084,0.0,1
38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.55785143,0.0,2
65,Private,11th,Widowed,Other-service,Unmarried,Other,Male,40,United-States,<=50K,0.96683985,1.0,15
40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.41522023,0.0,39
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.53535473,1.0,25
26,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,<=50K,0.97441024,1.0,43
36,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K,0.9868036,1.0,25
62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.20459639999999998,0.0,45
43,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,0.57775056,1.0,17
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K,0.56201816,0.0,18
22,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,<=50K,0.9734360000000001,1.0,22
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.86714613,1.0,10
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0.7234848,1.0,43
22,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,15,United-States,<=50K,0.9944351999999999,1.0,0
57,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.590639,0.0,18
39,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,0.98861736,1.0,6
26,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,<=50K,0.9980153,1.0,16
17,Private,11th,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K,0.9998171,1.0,19
40,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,>50K,0.53301734,0.0,8
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.7441076,1.0,36
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,0.98265946,1.0,11
20,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,0.99953043,1.0,16
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,<=50K,0.610625,1.0,25
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9847851999999999,1.0,20
46,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,<=50K,0.77534944,1.0,31
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.57686585,1.0,5
54,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.9403238000000002,1.0,22
46,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,<=50K,0.99416083,1.0,9
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.85204345,1.0,49
46,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.9562818999999999,1.0,9
36,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K,0.69501644,1.0,25
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.99916315,1.0,26
29,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.99075305,1.0,22
44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,>50K,0.6407343000000001,0.0,13
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K,0.999508,1.0,16
19,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,0.99966204,1.0,26
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K,0.78921723,0.0,13
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.9330835,1.0,4
46,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9515473,1.0,31
34,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,?,>50K,0.41138843,0.0,48
34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9966972,1.0,26
44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.42058566,1.0,49
