age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
23,Felony,Caucasian,Male,2,-1.0,0,0,0,49
42,Felony,African-American,Male,8,-1.0,1,1,0,23
58,Felony,African-American,Male,6,-1.0,144,1,0,23
26,Felony,African-American,Male,3,-1.0,1,1,1,0
48,Felony,Other,Female,0,-1.0,17,0,0,12
39,Felony,African-American,Male,3,-1.0,3,0,1,44
21,Felony,African-American,Male,3,0.0,-1,1,1,0
63,Misdemeanor,Caucasian,Male,1,-9.0,5,0,0,17
22,Felony,African-American,Male,3,-11.0,7,1,1,0
50,Misdemeanor,African-American,Male,3,-1.0,0,0,0,40
38,Felony,African-American,Male,0,-1.0,9,0,0,44
41,Felony,Caucasian,Male,1,-6.0,6,1,0,1
28,Felony,African-American,Male,16,-1.0,1,1,1,13
30,Misdemeanor,African-American,Female,0,0.0,1,0,0,7
23,Felony,African-American,Male,1,0.0,0,1,0,0
25,Felony,Caucasian,Male,2,-13.0,12,0,1,45
40,Felony,Caucasian,Male,5,0.0,0,0,0,1
24,Felony,Hispanic,Male,8,0.0,-1,1,0,6
27,Misdemeanor,African-American,Male,5,0.0,64,0,1,2
44,Misdemeanor,Caucasian,Male,11,0.0,180,0,0,31
35,Felony,African-American,Female,6,-1.0,1,0,1,4
42,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
38,Felony,African-American,Male,15,0.0,0,1,1,13
26,Felony,Hispanic,Male,4,0.0,-1,1,0,6
25,Misdemeanor,African-American,Female,0,-1.0,0,0,0,7
64,Felony,Hispanic,Male,1,-8.0,7,0,0,26
49,Misdemeanor,Caucasian,Female,2,0.0,0,0,1,5
50,Felony,Caucasian,Male,5,-1.0,1,0,1,30
66,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,17
46,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,5
30,Felony,African-American,Male,5,-1.0,1,1,1,20
22,Misdemeanor,Caucasian,Female,0,0.0,-1,0,0,48
23,Misdemeanor,Caucasian,Male,1,-1.0,9,0,0,3
30,Misdemeanor,Other,Male,0,-1.0,1,1,1,21
31,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,10
31,Felony,Other,Male,1,-1.0,0,0,0,36
25,Misdemeanor,African-American,Male,0,-1.0,0,0,1,22
21,Felony,Caucasian,Female,0,-1.0,2,1,0,8
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
20,Misdemeanor,Hispanic,Male,0,-1.0,1,0,1,10
32,Felony,Hispanic,Male,1,-27.0,0,0,0,6
24,Felony,Caucasian,Female,0,0.0,0,1,0,8
20,Felony,African-American,Male,1,-1.0,0,0,0,0
31,Misdemeanor,African-American,Male,3,-20.0,19,1,1,22
27,Misdemeanor,African-American,Male,3,-1.0,6,1,1,22
40,Felony,African-American,Male,0,-1.0,1,0,0,44
22,Felony,African-American,Male,11,0.0,0,1,1,20
38,Felony,African-American,Female,1,-1.0,0,0,0,43
36,Misdemeanor,Hispanic,Male,1,-8.0,39,1,1,10
30,Misdemeanor,African-American,Male,1,0.0,0,1,0,22
27,Felony,Caucasian,Male,6,-1.0,34,1,1,49
59,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,5
37,Misdemeanor,Caucasian,Male,2,-2.0,1,0,0,31
28,Misdemeanor,African-American,Male,5,0.0,1,1,1,2
38,Felony,Caucasian,Male,0,0.0,0,0,0,1
22,Felony,African-American,Male,0,-1.0,0,1,1,0
25,Felony,African-American,Male,4,-1.0,31,1,1,0
51,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
29,Misdemeanor,Caucasian,Male,2,29.0,25,0,1,3
28,Felony,African-American,Male,10,0.0,0,0,0,20
55,Misdemeanor,African-American,Male,9,0.0,3,0,1,40
23,Felony,Caucasian,Female,3,-1.0,5,1,0,8
22,Misdemeanor,African-American,Female,0,-1.0,7,1,0,7
19,Felony,Caucasian,Female,2,-2.0,22,1,1,8
31,Misdemeanor,African-American,Male,1,-27.0,-1,0,0,22
29,Misdemeanor,African-American,Male,0,0.0,0,0,0,22
61,Felony,African-American,Male,15,-1.0,1,1,1,23
31,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,10
20,Felony,African-American,Male,4,-1.0,2,1,1,0
26,Felony,Caucasian,Male,3,-1.0,1,1,1,49
27,Misdemeanor,Caucasian,Male,5,0.0,1,1,0,3
25,Felony,Caucasian,Male,1,-1.0,1,1,0,49
23,Felony,Caucasian,Male,3,-1.0,9,1,1,49
38,Felony,African-American,Male,0,-1.0,1,0,0,44
27,Felony,African-American,Male,18,0.0,0,1,1,13
35,Felony,Caucasian,Female,0,0.0,-1,0,1,8
22,Felony,Other,Male,0,-1.0,16,1,0,36
58,Felony,African-American,Female,4,-14.0,1,0,1,47
57,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1,5
21,Felony,African-American,Male,0,-1.0,0,0,0,0
22,Felony,African-American,Female,0,-1.0,1,1,0,43
30,Felony,African-American,Male,0,-1.0,2,0,0,0
30,Felony,African-American,Male,8,-1.0,1,1,1,20
31,Felony,African-American,Female,10,-1.0,0,1,0,4
45,Felony,Caucasian,Female,1,0.0,1,1,0,24
39,Felony,Caucasian,Male,2,-13.0,4,0,1,45
31,Felony,African-American,Male,0,-1.0,1,1,1,44
22,Felony,African-American,Male,1,-1.0,1,0,1,0
27,Felony,African-American,Male,13,-1.0,2,1,1,13
38,Felony,Caucasian,Male,1,-1.0,0,0,1,1
31,Felony,African-American,Male,23,0.0,55,1,1,32
47,Felony,African-American,Male,20,-1.0,1,1,0,32
22,Felony,African-American,Male,3,-1.0,0,1,0,0
35,Misdemeanor,African-American,Male,1,-1.0,79,1,1,22
23,Misdemeanor,Hispanic,Male,2,-19.0,19,1,1,10
65,Misdemeanor,African-American,Male,2,-18.0,5,0,1,40
35,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
33,Felony,African-American,Female,0,-1.0,1,0,0,43
53,Misdemeanor,Caucasian,Male,1,-10.0,1,0,0,17
52,Felony,Hispanic,Male,0,-1.0,1,0,0,26
21,Felony,African-American,Male,0,-1.0,0,1,0,0
37,Felony,African-American,Male,11,-1.0,1,0,0,13
30,Misdemeanor,Other,Male,4,-1.0,0,1,1,21
54,Felony,Other,Male,0,0.0,-1,0,0,9
31,Misdemeanor,African-American,Female,0,0.0,-1,0,0,7
59,Felony,Caucasian,Female,2,26.0,29,0,0,24
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
36,Misdemeanor,African-American,Male,0,-1.0,0,1,1,22
46,Felony,African-American,Male,17,-1.0,6,1,1,32
22,Felony,African-American,Male,3,0.0,323,1,0,37
28,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,48
34,Felony,Caucasian,Female,15,-4.0,3,1,1,8
29,Felony,Hispanic,Male,7,-2.0,0,1,1,6
23,Misdemeanor,African-American,Male,2,0.0,80,1,1,22
27,Felony,African-American,Male,3,-1.0,0,0,0,0
21,Felony,Asian,Male,0,-1.0,0,1,1,19
48,Felony,Caucasian,Male,3,-3.0,0,0,1,30
31,Felony,African-American,Male,5,-1.0,6,1,0,20
36,Misdemeanor,African-American,Male,4,-1.0,2,1,0,2
44,Felony,African-American,Male,14,-1.0,1,1,1,23
53,Felony,Caucasian,Male,2,-2.0,0,0,0,30
33,Misdemeanor,African-American,Male,3,-1.0,1,0,1,22
47,Felony,Caucasian,Male,2,0.0,2,1,1,30
57,Felony,African-American,Male,20,0.0,33,1,1,32
28,Misdemeanor,African-American,Male,2,-1.0,6,0,0,22
24,Misdemeanor,African-American,Male,1,-1.0,1,1,0,22
44,Felony,African-American,Male,1,-1.0,1,0,0,44
46,Felony,African-American,Male,0,-1.0,1,0,0,35
37,Felony,African-American,Male,6,0.0,1,0,0,20
26,Misdemeanor,African-American,Male,10,-6.0,5,1,1,2
27,Felony,African-American,Male,10,0.0,0,1,1,20
40,Felony,Caucasian,Male,1,-1.0,1,0,0,1
60,Felony,Caucasian,Female,9,0.0,384,0,1,24
53,Felony,Caucasian,Male,1,-6.0,6,0,0,30
28,Felony,African-American,Male,0,-1.0,1,0,0,0
23,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,10
46,Felony,Caucasian,Female,2,-1.0,19,1,0,24
23,Felony,African-American,Male,0,-1.0,1,1,1,0
50,Felony,African-American,Male,18,-1.0,248,1,1,32
45,Misdemeanor,African-American,Male,0,-1.0,1,0,0,40
22,Felony,African-American,Male,1,-1.0,0,1,0,0
26,Felony,Caucasian,Male,1,0.0,16,0,1,49
62,Felony,Caucasian,Male,0,-1.0,2,0,0,30
34,Misdemeanor,Caucasian,Male,0,0.0,-1,0,1,3
24,Felony,Hispanic,Male,1,-6.0,6,1,0,6
21,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,3
25,Felony,Caucasian,Male,0,-1.0,0,0,1,49
68,Misdemeanor,Caucasian,Male,0,-1.0,3,0,0,17
21,Felony,Caucasian,Male,1,-1.0,0,0,0,49
37,Felony,Hispanic,Female,1,-1.0,1,0,0,14
22,Felony,African-American,Male,0,0.0,0,1,0,0
42,Felony,Caucasian,Male,1,-1.0,0,0,0,1
22,Felony,Caucasian,Male,1,-1.0,1,0,1,49
45,Felony,African-American,Male,0,-1.0,2,0,1,44
36,Felony,African-American,Female,4,-1.0,0,1,1,43
48,Felony,African-American,Male,2,0.0,1,1,0,35
23,Felony,African-American,Male,6,-1.0,8,1,1,20
24,Felony,African-American,Male,0,0.0,1,1,0,0
29,Felony,African-American,Male,0,-1.0,1,0,0,0
24,Felony,African-American,Male,0,-3.0,0,0,0,0
50,Felony,African-American,Male,11,0.0,2,1,0,23
34,Felony,African-American,Male,10,0.0,2,1,1,20
23,Felony,African-American,Male,0,0.0,0,0,0,0
22,Misdemeanor,Caucasian,Female,0,-1.0,2,1,0,48
36,Felony,Other,Male,0,-1.0,7,0,0,36
30,Felony,Caucasian,Male,22,-1.0,3,1,1,29
21,Felony,African-American,Male,0,-1.0,1,1,1,0
53,Felony,Caucasian,Female,0,0.0,1,0,0,24
25,Misdemeanor,African-American,Male,7,-1.0,0,1,1,2
25,Misdemeanor,African-American,Female,1,0.0,0,1,0,7
71,Felony,African-American,Male,8,-1.0,24,0,0,23
39,Misdemeanor,African-American,Male,10,-1.0,40,1,0,2
37,Felony,African-American,Female,0,0.0,37,1,0,43
20,Felony,African-American,Male,0,0.0,7,1,1,0
29,Felony,African-American,Female,3,-1.0,0,1,0,43
22,Felony,African-American,Male,2,-1.0,1,1,1,0
26,Felony,African-American,Male,4,-1.0,83,1,1,20
47,Felony,African-American,Female,19,-1.0,30,1,1,4
21,Felony,Other,Male,1,-1.0,0,0,1,36
23,Misdemeanor,Other,Female,0,-1.0,1,1,0,16
20,Felony,Caucasian,Female,1,-1.0,17,1,1,8
23,Felony,African-American,Female,0,-1.0,1,0,0,43
27,Misdemeanor,Native American,Male,3,0.0,0,1,0,34
53,Felony,African-American,Female,0,0.0,0,0,0,47
23,Felony,African-American,Female,0,-1.0,0,1,1,43
26,Felony,African-American,Male,5,-1.0,22,1,1,20
25,Felony,African-American,Male,6,-1.0,6,1,1,20
23,Misdemeanor,Other,Male,2,-1.0,1,0,0,21
27,Felony,African-American,Male,4,0.0,0,1,1,20
29,Misdemeanor,African-American,Male,1,-1.0,3,0,0,22
27,Felony,Other,Male,1,-1.0,0,0,1,36
28,Felony,Hispanic,Male,0,-1.0,1,0,0,6
31,Misdemeanor,African-American,Male,0,-1.0,0,0,0,22
41,Felony,African-American,Male,8,-29.0,0,1,1,42
25,Misdemeanor,Caucasian,Male,0,-2.0,0,0,0,3
47,Misdemeanor,Caucasian,Male,0,-1.0,-1,0,0,31
37,Felony,African-American,Male,4,-1.0,1,0,0,44
35,Felony,African-American,Female,4,-1.0,2,1,0,43
24,Misdemeanor,Caucasian,Male,1,0.0,1,0,1,3
21,Felony,Caucasian,Male,2,-1.0,5,1,1,49
22,Felony,Caucasian,Male,0,0.0,2,0,1,49
57,Felony,African-American,Male,11,-1.0,140,1,0,23
48,Felony,Caucasian,Male,0,-1.0,11,1,0,30
36,Felony,Other,Male,0,-1.0,5,0,0,36
37,Felony,African-American,Female,3,-1.0,28,1,0,43
31,Misdemeanor,Caucasian,Male,0,0.0,5,0,0,3
22,Felony,African-American,Male,1,-1.0,4,1,1,0
31,Misdemeanor,Caucasian,Male,2,0.0,0,0,0,3
24,Felony,African-American,Male,0,-1.0,0,1,1,0
32,Felony,African-American,Male,22,0.0,0,1,1,32
23,Misdemeanor,Other,Female,0,-1.0,1,0,0,16
63,Misdemeanor,African-American,Male,0,-1.0,0,0,0,40
30,Felony,Other,Male,0,-1.0,1,0,0,36
20,Felony,Caucasian,Male,0,-1.0,1,0,0,49
24,Misdemeanor,African-American,Female,1,0.0,0,1,1,7
36,Misdemeanor,African-American,Female,1,-1.0,0,0,0,7
83,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,25
28,Felony,Caucasian,Male,2,0.0,0,1,0,49
36,Felony,African-American,Male,3,-1.0,1,0,1,44
33,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
39,Felony,African-American,Male,0,0.0,0,0,0,44
29,Misdemeanor,Other,Male,3,0.0,0,1,0,21
30,Felony,African-American,Male,17,-4.0,4,1,1,13
24,Felony,African-American,Male,1,-1.0,0,0,1,0
35,Felony,African-American,Male,7,-1.0,1,1,0,20
24,Felony,African-American,Male,0,-1.0,0,0,0,0
26,Felony,Caucasian,Male,8,-1.0,2,0,0,49
28,Felony,African-American,Male,14,-1.0,0,1,1,13
32,Misdemeanor,African-American,Male,0,-1.0,0,1,0,22
32,Misdemeanor,Caucasian,Female,1,-1.0,0,0,1,48
33,Misdemeanor,African-American,Male,5,0.0,5,1,1,2
29,Felony,African-American,Male,16,-1.0,17,1,0,13
34,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,3
37,Misdemeanor,Other,Female,0,-1.0,0,0,1,16
43,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
47,Felony,Caucasian,Male,2,-3.0,0,0,0,30
25,Misdemeanor,African-American,Male,3,0.0,2,1,1,22
23,Felony,African-American,Female,1,-1.0,1,0,0,43
39,Misdemeanor,Caucasian,Male,2,-1.0,0,0,1,31
35,Felony,African-American,Male,13,-1.0,5,1,1,13
33,Felony,Other,Male,0,-1.0,1,0,0,36
21,Felony,Other,Male,0,-1.0,1,0,1,36
43,Felony,African-American,Male,20,0.0,1,1,0,32
25,Felony,African-American,Male,3,-1.0,0,1,1,0
48,Felony,African-American,Male,25,-1.0,6,1,1,32
22,Misdemeanor,African-American,Male,1,28.0,1,1,1,22
52,Misdemeanor,African-American,Male,9,-1.0,38,1,1,40
26,Felony,Caucasian,Male,5,-1.0,35,0,1,49
67,Misdemeanor,African-American,Male,4,-1.0,27,1,1,40
34,Misdemeanor,African-American,Male,4,-1.0,1,0,0,2
56,Misdemeanor,Caucasian,Male,4,-1.0,0,0,1,17
28,Felony,African-American,Male,1,-1.0,5,0,1,0
29,Misdemeanor,African-American,Male,2,-1.0,0,0,0,22
37,Felony,African-American,Male,6,-1.0,20,1,1,20
43,Felony,Other,Male,3,-1.0,1,0,0,9
51,Felony,Caucasian,Male,0,-1.0,1,0,0,30
20,Misdemeanor,African-American,Male,1,-2.0,0,1,1,22
26,Misdemeanor,Caucasian,Male,4,0.0,293,1,1,3
39,Misdemeanor,Caucasian,Female,1,-1.0,10,0,1,48
21,Felony,African-American,Male,1,-1.0,2,1,0,0
21,Felony,African-American,Male,1,-1.0,2,1,1,0
24,Felony,Caucasian,Male,3,-1.0,1,0,1,49
26,Misdemeanor,African-American,Male,4,-1.0,1,1,1,22
48,Felony,Caucasian,Male,1,0.0,0,0,0,30
24,Felony,African-American,Male,5,-1.0,1,1,1,20
26,Felony,Caucasian,Male,0,0.0,-1,0,0,49
46,Felony,Caucasian,Male,0,-1.0,1,0,0,1
24,Misdemeanor,African-American,Male,7,-1.0,1,1,0,2
21,Misdemeanor,Caucasian,Female,0,-1.0,0,1,0,48
24,Felony,African-American,Male,1,-1.0,1,0,1,0
36,Misdemeanor,African-American,Male,9,0.0,1,1,0,2
30,Felony,African-American,Male,5,-1.0,1,0,1,20
22,Felony,Caucasian,Female,1,-23.0,1,1,0,8
25,Felony,African-American,Male,0,-1.0,9,1,1,0
31,Misdemeanor,African-American,Male,25,-1.0,117,1,1,46
24,Felony,African-American,Male,0,-1.0,2,0,0,0
39,Felony,African-American,Male,13,-1.0,1,1,1,13
46,Felony,Other,Male,0,-1.0,5,0,0,9
30,Felony,African-American,Female,4,-5.0,0,0,0,43
40,Felony,Caucasian,Male,0,0.0,22,0,0,1
52,Felony,African-American,Female,0,-1.0,2,0,0,47
23,Felony,African-American,Male,3,-1.0,33,1,0,0
26,Misdemeanor,African-American,Female,1,-1.0,1,0,0,7
22,Felony,Caucasian,Male,1,-1.0,19,1,1,49
42,Felony,Caucasian,Male,3,0.0,0,0,0,1
23,Felony,African-American,Male,6,-1.0,135,1,1,20
33,Felony,Other,Male,4,-1.0,1,0,1,36
28,Felony,African-American,Male,1,-1.0,2,0,0,0
50,Felony,Caucasian,Male,1,-1.0,1,0,1,30
32,Felony,African-American,Male,1,-1.0,1,1,0,44
24,Felony,Hispanic,Male,3,-1.0,97,1,1,6
51,Felony,African-American,Male,3,-1.0,1,0,0,35
19,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,3
32,Felony,African-American,Male,4,0.0,108,1,0,20
31,Felony,Caucasian,Female,1,-22.0,0,0,1,8
29,Felony,African-American,Female,1,7.0,179,1,0,43
43,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,25
26,Felony,African-American,Male,9,-1.0,11,1,1,20
27,Felony,Caucasian,Male,0,-1.0,27,1,1,49
52,Felony,Caucasian,Male,1,-1.0,3,0,1,30
27,Misdemeanor,Hispanic,Male,1,-1.0,0,0,0,10
57,Misdemeanor,Hispanic,Female,1,-1.0,0,0,0,15
28,Misdemeanor,African-American,Male,3,-1.0,1,1,1,22
32,Felony,African-American,Male,3,-1.0,2,0,1,44
27,Misdemeanor,African-American,Male,5,0.0,0,0,1,2
45,Misdemeanor,Hispanic,Male,0,-1.0,3,0,1,25
42,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,5
33,Felony,African-American,Male,0,-1.0,0,0,1,44
28,Misdemeanor,Caucasian,Female,3,-1.0,45,0,0,48
53,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,5
24,Felony,Caucasian,Male,0,-1.0,1,0,0,49
28,Felony,Hispanic,Male,1,-9.0,8,0,0,6
28,Felony,Hispanic,Male,1,-1.0,1,1,0,6
39,Misdemeanor,African-American,Male,6,-1.0,35,1,1,2
22,Felony,African-American,Male,1,0.0,-1,1,1,0
46,Felony,African-American,Male,2,0.0,9,0,1,35
25,Misdemeanor,African-American,Male,0,0.0,1,0,0,22
52,Felony,Caucasian,Male,1,-5.0,3,1,0,30
28,Misdemeanor,African-American,Male,4,-1.0,0,0,1,22
57,Felony,Caucasian,Female,1,-4.0,1,0,1,24
49,Felony,African-American,Male,3,-1.0,0,0,1,35
21,Felony,African-American,Male,2,-1.0,0,1,1,0
32,Felony,African-American,Male,19,-1.0,14,1,1,13
63,Misdemeanor,African-American,Male,3,-1.0,220,1,0,40
29,Felony,Caucasian,Male,2,0.0,1,0,0,49
46,Misdemeanor,African-American,Male,0,0.0,1,0,0,40
28,Misdemeanor,African-American,Male,10,-1.0,1,1,1,2
27,Felony,African-American,Male,1,-3.0,3,0,0,0
69,Misdemeanor,Hispanic,Female,0,0.0,-1,0,0,15
47,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,25
45,Felony,Hispanic,Male,1,-1.0,128,0,0,26
33,Misdemeanor,Caucasian,Female,1,0.0,0,0,0,48
27,Misdemeanor,Hispanic,Female,0,0.0,0,0,1,15
32,Felony,African-American,Male,14,-1.0,2,1,1,13
24,Felony,African-American,Male,2,-1.0,1,1,0,0
26,Felony,African-American,Male,5,-1.0,3,1,1,20
47,Misdemeanor,Hispanic,Male,0,-4.0,1,0,0,25
25,Felony,Caucasian,Male,1,-1.0,1,1,0,49
21,Felony,African-American,Male,1,-1.0,108,1,0,0
25,Misdemeanor,African-American,Male,2,-1.0,0,0,1,22
22,Felony,African-American,Male,6,-1.0,2,1,1,20
26,Felony,Caucasian,Female,0,-1.0,0,1,0,8
20,Felony,Caucasian,Male,0,-1.0,1,0,0,49
30,Misdemeanor,African-American,Male,1,-1.0,1,1,1,22
45,Felony,African-American,Male,0,-3.0,1,1,1,44
33,Felony,African-American,Male,7,0.0,78,1,1,20
35,Felony,Caucasian,Male,2,-1.0,0,0,0,1
41,Felony,Caucasian,Male,5,-1.0,1,0,0,1
23,Misdemeanor,Caucasian,Male,0,0.0,2,0,0,3
21,Misdemeanor,Caucasian,Female,0,-1.0,1,1,1,48
54,Felony,African-American,Male,0,-1.0,1,0,0,35
27,Felony,African-American,Male,10,-1.0,1,1,1,20
22,Misdemeanor,Caucasian,Male,0,-4.0,1,0,0,3
21,Misdemeanor,Hispanic,Female,0,-1.0,0,1,1,15
23,Felony,African-American,Male,2,-1.0,6,1,1,0
30,Misdemeanor,Hispanic,Male,1,-9.0,7,0,0,10
36,Misdemeanor,African-American,Male,5,-20.0,19,1,1,2
29,Felony,African-American,Male,10,-1.0,23,1,1,20
54,Misdemeanor,African-American,Male,4,-1.0,78,1,1,40
22,Misdemeanor,Caucasian,Male,2,-1.0,13,1,1,3
26,Misdemeanor,African-American,Male,0,-1.0,0,0,1,22
20,Felony,African-American,Female,0,-1.0,1,0,0,43
52,Misdemeanor,African-American,Male,6,0.0,1,0,1,40
29,Felony,African-American,Male,0,-1.0,2,0,0,0
23,Misdemeanor,African-American,Female,6,-18.0,17,1,0,7
35,Misdemeanor,African-American,Male,1,-1.0,9,0,0,22
32,Felony,Caucasian,Male,8,-4.0,0,1,1,29
21,Misdemeanor,African-American,Male,1,-18.0,0,1,1,22
25,Felony,Hispanic,Male,0,-1.0,0,0,0,6
30,Misdemeanor,African-American,Male,4,-1.0,1,0,1,22
30,Felony,African-American,Female,3,-1.0,26,0,0,43
23,Felony,African-American,Male,2,-1.0,6,1,1,0
32,Felony,Caucasian,Male,8,-2.0,2,0,1,29
29,Felony,African-American,Male,6,-1.0,39,1,1,20
42,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
21,Felony,African-American,Male,0,0.0,0,1,1,0
22,Misdemeanor,African-American,Female,0,-2.0,0,0,0,7
45,Felony,Hispanic,Male,2,-1.0,47,0,0,26
29,Misdemeanor,African-American,Male,0,-1.0,0,0,0,22
30,Felony,African-American,Male,6,-1.0,2,1,1,20
51,Misdemeanor,African-American,Male,17,0.0,0,0,0,46
45,Felony,Hispanic,Male,20,0.0,2,0,1,26
24,Felony,Caucasian,Male,2,-27.0,0,1,0,45
23,Misdemeanor,African-American,Male,2,-1.0,5,1,0,22
36,Felony,African-American,Male,5,-1.0,0,0,0,44
69,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,25
21,Felony,Hispanic,Male,1,-4.0,1,1,1,6
59,Misdemeanor,Hispanic,Male,1,-1.0,0,0,0,25
39,Felony,African-American,Male,1,-9.0,4,1,0,44
29,Felony,African-American,Male,2,-1.0,37,1,0,0
22,Misdemeanor,Hispanic,Male,1,0.0,1,1,1,10
44,Felony,Caucasian,Male,6,0.0,-1,0,0,1
25,Felony,African-American,Male,2,-1.0,58,1,0,0
31,Felony,African-American,Male,0,0.0,0,1,0,44
35,Misdemeanor,African-American,Male,17,-1.0,2,1,1,46
27,Misdemeanor,African-American,Male,11,-1.0,2,1,1,2
33,Felony,African-American,Male,1,0.0,1,1,0,44
28,Felony,African-American,Male,6,-1.0,0,1,1,20
60,Felony,Caucasian,Male,1,-1.0,0,0,0,30
53,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,25
51,Felony,Hispanic,Male,0,0.0,1,0,1,26
54,Felony,African-American,Female,0,-1.0,1,0,0,47
24,Misdemeanor,Caucasian,Male,3,-1.0,1,0,0,3
55,Felony,Hispanic,Male,1,0.0,1,0,1,26
26,Felony,Hispanic,Male,0,-1.0,2,0,0,6
75,Felony,African-American,Female,5,-1.0,1,0,0,47
36,Felony,African-American,Male,16,0.0,0,1,1,13
34,Felony,Other,Male,0,-1.0,2,0,1,36
25,Misdemeanor,African-American,Female,5,-1.0,47,1,1,7
46,Felony,Caucasian,Male,0,-1.0,0,0,0,1
27,Felony,African-American,Male,1,0.0,6,0,0,0
28,Misdemeanor,African-American,Male,3,0.0,-1,0,1,22
42,Misdemeanor,African-American,Male,13,-1.0,0,1,1,46
59,Misdemeanor,African-American,Male,2,0.0,0,0,0,40
39,Felony,Caucasian,Male,1,-15.0,14,0,0,45
46,Misdemeanor,Caucasian,Male,5,-1.0,12,0,0,31
25,Felony,Other,Male,1,-1.0,0,0,0,36
55,Felony,Caucasian,Male,2,-1.0,1,0,0,30
35,Misdemeanor,African-American,Male,1,-4.0,1,1,1,22
43,Misdemeanor,African-American,Male,0,-1.0,1,0,1,40
53,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,5
21,Misdemeanor,African-American,Female,0,-1.0,1,1,0,7
55,Felony,African-American,Male,17,-1.0,25,1,1,23
27,Felony,African-American,Male,1,-1.0,1,0,1,0
40,Felony,African-American,Male,0,-1.0,2,0,0,44
37,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,48
32,Misdemeanor,Caucasian,Male,2,-1.0,5,0,1,3
32,Misdemeanor,African-American,Male,2,-1.0,1,0,0,22
36,Misdemeanor,African-American,Male,4,-1.0,2,1,1,2
22,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,10
31,Felony,African-American,Female,0,-1.0,2,1,0,43
26,Felony,African-American,Female,4,0.0,0,1,1,43
50,Misdemeanor,Caucasian,Female,30,-1.0,3,1,1,5
47,Felony,African-American,Male,4,0.0,0,0,0,35
36,Felony,African-American,Male,2,-2.0,1,0,1,44
38,Felony,Caucasian,Female,0,-1.0,1,0,0,8
35,Felony,Other,Male,0,-1.0,2,0,0,36
53,Felony,Caucasian,Male,0,-1.0,0,0,0,30
53,Felony,African-American,Male,2,-1.0,0,0,0,35
57,Felony,African-American,Male,19,-1.0,117,1,0,32
22,Felony,African-American,Male,5,-1.0,19,1,1,0
21,Felony,African-American,Male,0,-5.0,1,1,1,0
26,Felony,African-American,Male,0,-1.0,1,0,1,0
27,Felony,African-American,Male,2,-1.0,20,1,0,0
49,Felony,Caucasian,Female,4,0.0,3,1,0,24
47,Felony,Caucasian,Male,1,-1.0,0,0,1,30
30,Felony,African-American,Male,8,-1.0,1,1,1,20
44,Felony,Caucasian,Male,3,0.0,0,0,0,1
34,Felony,African-American,Male,1,-17.0,1,0,0,42
45,Felony,African-American,Male,10,-1.0,1,0,1,23
38,Felony,Hispanic,Male,0,-1.0,1,0,0,6
50,Misdemeanor,Caucasian,Male,2,0.0,0,0,0,31
29,Misdemeanor,Caucasian,Male,1,0.0,0,1,0,3
26,Felony,Caucasian,Male,0,0.0,0,0,0,49
22,Felony,African-American,Female,1,-1.0,1,1,1,43
47,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,25
49,Felony,Caucasian,Male,0,0.0,0,0,0,30
49,Felony,African-American,Male,1,0.0,19,0,1,35
59,Felony,Caucasian,Male,2,0.0,12,0,0,30
32,Misdemeanor,Caucasian,Male,6,-29.0,27,1,0,39
24,Misdemeanor,African-American,Male,1,0.0,-1,0,1,22
40,Misdemeanor,Hispanic,Male,0,-2.0,1,0,0,10
32,Felony,African-American,Male,0,0.0,-1,0,0,44
54,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,15
27,Felony,African-American,Male,9,-1.0,799,1,1,37
