age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,<=50K,0.8701668,1.0
24,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,<=50K,0.8771306,1.0
20,?,Some-college,Never-married,?,Own-child,White,Male,20,United-States,<=50K,0.9998317,1.0
38,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9337566,1.0
56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,?,<=50K,0.8181316,1.0
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,0.5936492,0.0
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,34,United-States,<=50K,0.9972752,1.0
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,60,United-States,>50K,0.31688365,0.0
45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,?,<=50K,0.7991786,1.0
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,0.16570024,0.0
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K,0.5881617,1.0
59,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,30,United-States,<=50K,0.99962234,1.0
19,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.9982646,1.0
58,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,<=50K,0.95589775,1.0
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,Cambodia,>50K,0.50651383,0.0
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.9995734,1.0
32,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.9979845,1.0
45,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0.9175423,1.0
50,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.98504525,1.0
36,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.8792032,1.0
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.43061143,1.0
17,Private,11th,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0.99979764,1.0
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.4822986,1.0
26,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.93871796,1.0
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75,Thailand,>50K,0.2903173,0.0
19,?,Some-college,Never-married,?,Own-child,White,Male,24,Canada,<=50K,0.9998085,1.0
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.37766904,0.0
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.8704095,1.0
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,>50K,0.610625,0.0
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.38751173,0.0
17,Private,9th,Never-married,Other-service,Own-child,White,Male,24,United-States,<=50K,0.99984205,1.0
50,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,<=50K,0.50937676,1.0
27,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,<=50K,0.98458046,1.0
30,Private,HS-grad,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.97014105,1.0
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,0.9064644,1.0
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.54785573,0.0
35,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.95452356,1.0
25,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,0.9976132,1.0
24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,48,United-States,>50K,0.7273793,0.0
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,15,Germany,<=50K,0.9871198,1.0
42,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.6865608,0.0
34,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,45,United-States,<=50K,0.9715484,1.0
60,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,42,United-States,<=50K,0.689791,1.0
21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9996978,1.0
57,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.14300334,0.0
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.08314575,0.0
50,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,45,United-States,<=50K,0.96645474,1.0
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.94481,1.0
50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador,<=50K,0.97458005,1.0
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0.31341892,1.0
31,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.9702564,1.0
29,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,<=50K,0.6835321,1.0
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0.9977945,1.0
27,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,0.98237073,1.0
65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,16,United-States,<=50K,0.8695588,1.0
37,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K,0.9206331,1.0
39,?,Masters,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40,?,<=50K,0.75436926,1.0
24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.9968624,1.0
38,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,80,United-States,<=50K,0.7789518,1.0
48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.43219805,0.0
21,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,25,United-States,<=50K,0.997414,1.0
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,0.8069552,0.0
55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.6117129,0.0
24,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Laos,<=50K,0.9620141,1.0
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9898375,1.0
26,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,<=50K,0.9604541,1.0
46,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,33,United-States,<=50K,0.8364948,1.0
35,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.6671356,0.0
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,>50K,0.75998205,0.0
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9072983,1.0
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,Taiwan,>50K,0.38247097,0.0
19,?,Some-college,Never-married,?,Own-child,Black,Female,25,United-States,<=50K,0.9999796,1.0
36,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K,0.85299355,0.0
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,0.9992072,1.0
24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.993341,1.0
77,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.72899944,1.0
22,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,Mexico,<=50K,0.997373,1.0
29,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9787967,1.0
62,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,24,United-States,<=50K,0.9949968,1.0
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.7826321,1.0
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.47527587,1.0
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.96801364,1.0
29,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.96403176,1.0
76,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,<=50K,0.76683,1.0
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,<=50K,0.8251078,1.0
23,?,Assoc-voc,Never-married,?,Own-child,Black,Female,15,United-States,<=50K,0.9999558,1.0
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0.22770701,0.0
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.77571434,1.0
66,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,<=50K,0.85919553,1.0
41,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,45,United-States,<=50K,0.9505776,1.0
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.965033,1.0
47,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.9578746,1.0
55,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.94616437,1.0
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.655879,1.0
17,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,48,Mexico,<=50K,0.9998996,1.0
30,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0.9955422,1.0
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,0.5935767,1.0
19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,30,Haiti,<=50K,0.9999571,1.0
45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,0.8889745,1.0
26,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9595161,1.0
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.61326087,0.0
36,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.8210485,0.0
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,<=50K,0.9976968,1.0
22,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,40,United-States,<=50K,0.99815494,1.0
43,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,42,United-States,<=50K,0.81212044,1.0
67,?,11th,Married-civ-spouse,?,Husband,White,Male,8,United-States,<=50K,0.98897445,1.0
30,?,Assoc-voc,Divorced,?,Unmarried,White,Female,40,United-States,<=50K,0.9961028,1.0
56,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Iran,<=50K,0.9921278,1.0
31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,<=50K,0.9754592,1.0
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.2873458,0.0
26,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9461686,1.0
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.2873458,0.0
46,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K,0.96498615,1.0
59,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.58625084,0.0
38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.55785143,0.0
65,Private,11th,Widowed,Other-service,Unmarried,Other,Male,40,United-States,<=50K,0.96683985,1.0
40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.41522023,0.0
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.53535473,1.0
26,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,<=50K,0.97441024,1.0
36,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K,0.9868036,1.0
62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.2045964,0.0
43,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,0.57775056,1.0
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K,0.56201816,0.0
22,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,<=50K,0.973436,1.0
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.86714613,1.0
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0.7234848,1.0
22,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,15,United-States,<=50K,0.9944352,1.0
57,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.590639,0.0
39,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,0.98861736,1.0
26,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,<=50K,0.9980153,1.0
17,Private,11th,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K,0.9998171,1.0
40,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,>50K,0.53301734,0.0
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.7441076,1.0
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,0.98265946,1.0
20,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,0.99953043,1.0
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,<=50K,0.610625,1.0
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.9847852,1.0
46,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,<=50K,0.77534944,1.0
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.57686585,1.0
54,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.9403238,1.0
46,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,<=50K,0.99416083,1.0
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.85204345,1.0
46,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.9562819,1.0
36,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K,0.69501644,1.0
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.99916315,1.0
29,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.99075305,1.0
44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,>50K,0.6407343,0.0
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K,0.999508,1.0
19,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,0.99966204,1.0
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K,0.78921723,0.0
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.9330835,1.0
46,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9515473,1.0
34,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,?,>50K,0.41138843,0.0
34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9966972,1.0
44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.42058566,1.0
45,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,0.9906775,1.0
20,?,HS-grad,Never-married,?,Other-relative,White,Female,35,United-States,<=50K,0.99941134,1.0
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.2892216,0.0
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.16606234,0.0
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9995882,1.0
28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9928845,1.0
50,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.43416452,0.0
34,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,64,United-States,<=50K,0.90327436,1.0
28,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Puerto-Rico,<=50K,0.9991997,1.0
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,0.056481726,0.0
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.8623954,1.0
46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,<=50K,0.86810166,1.0
28,?,Some-college,Married-civ-spouse,?,Wife,White,Female,40,United-States,>50K,0.75920355,0.0
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.5727753,1.0
41,Local-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Female,24,United-States,<=50K,0.9971072,1.0
24,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,United-States,<=50K,0.99981135,1.0
33,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.9922489,1.0
46,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.06811496,0.0
