age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
23,Felony,Caucasian,Male,2,-1.0,0,0,0,15
42,Felony,African-American,Male,8,-1.0,1,0,0,19
58,Felony,African-American,Male,6,-1.0,144,0,0,19
26,Felony,African-American,Male,3,-1.0,1,0,1,13
48,Felony,Other,Female,0,-1.0,17,0,0,18
39,Felony,African-American,Male,3,-1.0,3,0,1,19
21,Felony,African-American,Male,3,0.0,-1,0,1,13
63,Misdemeanor,Caucasian,Male,1,-9.0,5,0,0,4
22,Felony,African-American,Male,3,-11.0,7,0,1,13
50,Misdemeanor,African-American,Male,3,-1.0,0,0,0,3
38,Felony,African-American,Male,0,-1.0,9,0,0,19
41,Felony,Caucasian,Male,1,-6.0,6,0,0,2
28,Felony,African-American,Male,16,-1.0,1,1,1,1
30,Misdemeanor,African-American,Female,0,0.0,1,0,0,8
23,Felony,African-American,Male,1,0.0,0,0,0,13
25,Felony,Caucasian,Male,2,-13.0,12,0,1,15
40,Felony,Caucasian,Male,5,0.0,0,0,0,2
24,Felony,Hispanic,Male,8,0.0,-1,1,0,5
27,Misdemeanor,African-American,Male,5,0.0,64,0,1,3
44,Misdemeanor,Caucasian,Male,11,0.0,180,0,0,4
35,Felony,African-American,Female,6,-1.0,1,0,1,7
42,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
38,Felony,African-American,Male,15,0.0,0,0,1,1
26,Felony,Hispanic,Male,4,0.0,-1,0,0,5
25,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
64,Felony,Hispanic,Male,1,-8.0,7,0,0,5
49,Misdemeanor,Caucasian,Female,2,0.0,0,0,1,6
50,Felony,Caucasian,Male,5,-1.0,1,0,1,2
66,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,4
46,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,6
30,Felony,African-American,Male,5,-1.0,1,0,1,13
22,Misdemeanor,Caucasian,Female,0,0.0,-1,0,0,6
23,Misdemeanor,Caucasian,Male,1,-1.0,9,0,0,4
30,Misdemeanor,Other,Male,0,-1.0,1,0,1,12
31,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
31,Felony,Other,Male,1,-1.0,0,0,0,10
25,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
21,Felony,Caucasian,Female,0,-1.0,2,0,0,0
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
20,Misdemeanor,Hispanic,Male,0,-1.0,1,0,1,9
32,Felony,Hispanic,Male,1,-27.0,0,0,0,5
24,Felony,Caucasian,Female,0,0.0,0,0,0,0
20,Felony,African-American,Male,1,-1.0,0,0,0,13
31,Misdemeanor,African-American,Male,3,-20.0,19,1,1,3
27,Misdemeanor,African-American,Male,3,-1.0,6,0,1,3
40,Felony,African-American,Male,0,-1.0,1,0,0,19
22,Felony,African-American,Male,11,0.0,0,1,1,1
38,Felony,African-American,Female,1,-1.0,0,0,0,7
36,Misdemeanor,Hispanic,Male,1,-8.0,39,1,1,9
30,Misdemeanor,African-American,Male,1,0.0,0,0,0,3
27,Felony,Caucasian,Male,6,-1.0,34,0,1,15
59,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,6
37,Misdemeanor,Caucasian,Male,2,-2.0,1,0,0,4
28,Misdemeanor,African-American,Male,5,0.0,1,0,1,3
38,Felony,Caucasian,Male,0,0.0,0,0,0,15
22,Felony,African-American,Male,0,-1.0,0,1,1,13
25,Felony,African-American,Male,4,-1.0,31,0,1,13
51,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
29,Misdemeanor,Caucasian,Male,2,29.0,25,0,1,4
28,Felony,African-American,Male,10,0.0,0,0,0,1
55,Misdemeanor,African-American,Male,9,0.0,3,0,1,3
23,Felony,Caucasian,Female,3,-1.0,5,1,0,0
22,Misdemeanor,African-American,Female,0,-1.0,7,0,0,8
19,Felony,Caucasian,Female,2,-2.0,22,1,1,0
31,Misdemeanor,African-American,Male,1,-27.0,-1,0,0,3
29,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
61,Felony,African-American,Male,15,-1.0,1,0,1,1
31,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,9
20,Felony,African-American,Male,4,-1.0,2,1,1,13
26,Felony,Caucasian,Male,3,-1.0,1,0,1,15
27,Misdemeanor,Caucasian,Male,5,0.0,1,1,0,4
25,Felony,Caucasian,Male,1,-1.0,1,0,0,15
23,Felony,Caucasian,Male,3,-1.0,9,0,1,15
38,Felony,African-American,Male,0,-1.0,1,0,0,19
27,Felony,African-American,Male,18,0.0,0,1,1,1
35,Felony,Caucasian,Female,0,0.0,-1,0,1,0
22,Felony,Other,Male,0,-1.0,16,1,0,10
58,Felony,African-American,Female,4,-14.0,1,0,1,7
57,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1,6
21,Felony,African-American,Male,0,-1.0,0,0,0,13
22,Felony,African-American,Female,0,-1.0,1,1,0,7
30,Felony,African-American,Male,0,-1.0,2,0,0,13
30,Felony,African-American,Male,8,-1.0,1,1,1,13
31,Felony,African-American,Female,10,-1.0,0,0,0,7
45,Felony,Caucasian,Female,1,0.0,1,0,0,0
39,Felony,Caucasian,Male,2,-13.0,4,0,1,2
31,Felony,African-American,Male,0,-1.0,1,1,1,13
22,Felony,African-American,Male,1,-1.0,1,0,1,13
27,Felony,African-American,Male,13,-1.0,2,0,1,1
38,Felony,Caucasian,Male,1,-1.0,0,0,1,15
31,Felony,African-American,Male,23,0.0,55,1,1,1
47,Felony,African-American,Male,20,-1.0,1,1,0,1
22,Felony,African-American,Male,3,-1.0,0,0,0,13
35,Misdemeanor,African-American,Male,1,-1.0,79,1,1,3
23,Misdemeanor,Hispanic,Male,2,-19.0,19,0,1,9
65,Misdemeanor,African-American,Male,2,-18.0,5,0,1,3
35,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
33,Felony,African-American,Female,0,-1.0,1,0,0,7
53,Misdemeanor,Caucasian,Male,1,-10.0,1,0,0,4
52,Felony,Hispanic,Male,0,-1.0,1,0,0,5
21,Felony,African-American,Male,0,-1.0,0,0,0,13
37,Felony,African-American,Male,11,-1.0,1,0,0,1
30,Misdemeanor,Other,Male,4,-1.0,0,1,1,12
54,Felony,Other,Male,0,0.0,-1,0,0,10
31,Misdemeanor,African-American,Female,0,0.0,-1,0,0,8
59,Felony,Caucasian,Female,2,26.0,29,0,0,0
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
36,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
46,Felony,African-American,Male,17,-1.0,6,1,1,1
22,Felony,African-American,Male,3,0.0,323,1,0,13
28,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
34,Felony,Caucasian,Female,15,-4.0,3,1,1,0
29,Felony,Hispanic,Male,7,-2.0,0,1,1,5
23,Misdemeanor,African-American,Male,2,0.0,80,1,1,3
27,Felony,African-American,Male,3,-1.0,0,0,0,13
21,Felony,Asian,Male,0,-1.0,0,0,1,11
48,Felony,Caucasian,Male,3,-3.0,0,0,1,2
31,Felony,African-American,Male,5,-1.0,6,0,0,13
36,Misdemeanor,African-American,Male,4,-1.0,2,0,0,3
44,Felony,African-American,Male,14,-1.0,1,1,1,1
53,Felony,Caucasian,Male,2,-2.0,0,0,0,2
33,Misdemeanor,African-American,Male,3,-1.0,1,0,1,3
47,Felony,Caucasian,Male,2,0.0,2,0,1,2
57,Felony,African-American,Male,20,0.0,33,0,1,1
28,Misdemeanor,African-American,Male,2,-1.0,6,0,0,3
24,Misdemeanor,African-American,Male,1,-1.0,1,0,0,3
44,Felony,African-American,Male,1,-1.0,1,0,0,19
46,Felony,African-American,Male,0,-1.0,1,0,0,19
37,Felony,African-American,Male,6,0.0,1,0,0,19
26,Misdemeanor,African-American,Male,10,-6.0,5,0,1,3
27,Felony,African-American,Male,10,0.0,0,1,1,1
40,Felony,Caucasian,Male,1,-1.0,1,0,0,2
60,Felony,Caucasian,Female,9,0.0,384,0,1,0
53,Felony,Caucasian,Male,1,-6.0,6,0,0,2
28,Felony,African-American,Male,0,-1.0,1,0,0,13
23,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,9
46,Felony,Caucasian,Female,2,-1.0,19,1,0,0
23,Felony,African-American,Male,0,-1.0,1,0,1,13
50,Felony,African-American,Male,18,-1.0,248,1,1,1
45,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
22,Felony,African-American,Male,1,-1.0,0,0,0,13
26,Felony,Caucasian,Male,1,0.0,16,0,1,15
62,Felony,Caucasian,Male,0,-1.0,2,0,0,2
34,Misdemeanor,Caucasian,Male,0,0.0,-1,0,1,4
24,Felony,Hispanic,Male,1,-6.0,6,1,0,5
21,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
25,Felony,Caucasian,Male,0,-1.0,0,0,1,15
68,Misdemeanor,Caucasian,Male,0,-1.0,3,0,0,4
21,Felony,Caucasian,Male,1,-1.0,0,0,0,15
37,Felony,Hispanic,Female,1,-1.0,1,0,0,14
22,Felony,African-American,Male,0,0.0,0,1,0,13
42,Felony,Caucasian,Male,1,-1.0,0,0,0,2
22,Felony,Caucasian,Male,1,-1.0,1,0,1,15
45,Felony,African-American,Male,0,-1.0,2,0,1,19
36,Felony,African-American,Female,4,-1.0,0,1,1,7
48,Felony,African-American,Male,2,0.0,1,0,0,19
23,Felony,African-American,Male,6,-1.0,8,1,1,13
24,Felony,African-American,Male,0,0.0,1,1,0,13
29,Felony,African-American,Male,0,-1.0,1,0,0,13
24,Felony,African-American,Male,0,-3.0,0,0,0,13
50,Felony,African-American,Male,11,0.0,2,1,0,19
34,Felony,African-American,Male,10,0.0,2,0,1,1
23,Felony,African-American,Male,0,0.0,0,0,0,13
22,Misdemeanor,Caucasian,Female,0,-1.0,2,0,0,6
36,Felony,Other,Male,0,-1.0,7,0,0,10
30,Felony,Caucasian,Male,22,-1.0,3,0,1,15
21,Felony,African-American,Male,0,-1.0,1,1,1,13
53,Felony,Caucasian,Female,0,0.0,1,0,0,0
25,Misdemeanor,African-American,Male,7,-1.0,0,0,1,3
25,Misdemeanor,African-American,Female,1,0.0,0,1,0,8
71,Felony,African-American,Male,8,-1.0,24,0,0,19
39,Misdemeanor,African-American,Male,10,-1.0,40,1,0,3
37,Felony,African-American,Female,0,0.0,37,0,0,7
20,Felony,African-American,Male,0,0.0,7,0,1,13
29,Felony,African-American,Female,3,-1.0,0,0,0,7
22,Felony,African-American,Male,2,-1.0,1,0,1,13
26,Felony,African-American,Male,4,-1.0,83,0,1,13
47,Felony,African-American,Female,19,-1.0,30,1,1,7
21,Felony,Other,Male,1,-1.0,0,0,1,10
23,Misdemeanor,Other,Female,0,-1.0,1,1,0,17
20,Felony,Caucasian,Female,1,-1.0,17,1,1,0
23,Felony,African-American,Female,0,-1.0,1,0,0,7
27,Misdemeanor,Native American,Male,3,0.0,0,0,0,12
53,Felony,African-American,Female,0,0.0,0,0,0,7
23,Felony,African-American,Female,0,-1.0,0,0,1,7
26,Felony,African-American,Male,5,-1.0,22,0,1,13
25,Felony,African-American,Male,6,-1.0,6,0,1,13
23,Misdemeanor,Other,Male,2,-1.0,1,0,0,12
27,Felony,African-American,Male,4,0.0,0,1,1,13
29,Misdemeanor,African-American,Male,1,-1.0,3,0,0,3
27,Felony,Other,Male,1,-1.0,0,0,1,10
28,Felony,Hispanic,Male,0,-1.0,1,0,0,5
31,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
41,Felony,African-American,Male,8,-29.0,0,0,1,19
25,Misdemeanor,Caucasian,Male,0,-2.0,0,0,0,4
47,Misdemeanor,Caucasian,Male,0,-1.0,-1,0,0,4
37,Felony,African-American,Male,4,-1.0,1,0,0,19
35,Felony,African-American,Female,4,-1.0,2,0,0,7
24,Misdemeanor,Caucasian,Male,1,0.0,1,0,1,4
21,Felony,Caucasian,Male,2,-1.0,5,1,1,15
22,Felony,Caucasian,Male,0,0.0,2,0,1,15
57,Felony,African-American,Male,11,-1.0,140,0,0,19
48,Felony,Caucasian,Male,0,-1.0,11,0,0,2
36,Felony,Other,Male,0,-1.0,5,0,0,10
37,Felony,African-American,Female,3,-1.0,28,0,0,7
31,Misdemeanor,Caucasian,Male,0,0.0,5,0,0,4
22,Felony,African-American,Male,1,-1.0,4,1,1,13
31,Misdemeanor,Caucasian,Male,2,0.0,0,0,0,4
24,Felony,African-American,Male,0,-1.0,0,0,1,13
32,Felony,African-American,Male,22,0.0,0,1,1,1
23,Misdemeanor,Other,Female,0,-1.0,1,0,0,17
63,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
30,Felony,Other,Male,0,-1.0,1,0,0,10
20,Felony,Caucasian,Male,0,-1.0,1,0,0,15
24,Misdemeanor,African-American,Female,1,0.0,0,0,1,8
36,Misdemeanor,African-American,Female,1,-1.0,0,0,0,8
83,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,9
28,Felony,Caucasian,Male,2,0.0,0,0,0,15
36,Felony,African-American,Male,3,-1.0,1,0,1,13
33,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
39,Felony,African-American,Male,0,0.0,0,0,0,19
29,Misdemeanor,Other,Male,3,0.0,0,0,0,12
30,Felony,African-American,Male,17,-4.0,4,1,1,1
24,Felony,African-American,Male,1,-1.0,0,0,1,13
35,Felony,African-American,Male,7,-1.0,1,0,0,13
24,Felony,African-American,Male,0,-1.0,0,0,0,13
26,Felony,Caucasian,Male,8,-1.0,2,0,0,15
28,Felony,African-American,Male,14,-1.0,0,0,1,1
32,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
32,Misdemeanor,Caucasian,Female,1,-1.0,0,0,1,6
33,Misdemeanor,African-American,Male,5,0.0,5,1,1,3
29,Felony,African-American,Male,16,-1.0,17,1,0,1
34,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,4
37,Misdemeanor,Other,Female,0,-1.0,0,0,1,17
43,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
47,Felony,Caucasian,Male,2,-3.0,0,0,0,2
25,Misdemeanor,African-American,Male,3,0.0,2,0,1,3
23,Felony,African-American,Female,1,-1.0,1,0,0,7
39,Misdemeanor,Caucasian,Male,2,-1.0,0,0,1,4
35,Felony,African-American,Male,13,-1.0,5,1,1,1
33,Felony,Other,Male,0,-1.0,1,0,0,10
21,Felony,Other,Male,0,-1.0,1,0,1,10
43,Felony,African-American,Male,20,0.0,1,1,0,1
25,Felony,African-American,Male,3,-1.0,0,1,1,13
48,Felony,African-American,Male,25,-1.0,6,1,1,1
22,Misdemeanor,African-American,Male,1,28.0,1,0,1,3
52,Misdemeanor,African-American,Male,9,-1.0,38,1,1,3
26,Felony,Caucasian,Male,5,-1.0,35,0,1,15
67,Misdemeanor,African-American,Male,4,-1.0,27,0,1,3
34,Misdemeanor,African-American,Male,4,-1.0,1,0,0,3
56,Misdemeanor,Caucasian,Male,4,-1.0,0,0,1,4
28,Felony,African-American,Male,1,-1.0,5,0,1,13
29,Misdemeanor,African-American,Male,2,-1.0,0,0,0,3
37,Felony,African-American,Male,6,-1.0,20,0,1,19
43,Felony,Other,Male,3,-1.0,1,0,0,10
51,Felony,Caucasian,Male,0,-1.0,1,0,0,2
20,Misdemeanor,African-American,Male,1,-2.0,0,0,1,3
26,Misdemeanor,Caucasian,Male,4,0.0,293,0,1,4
39,Misdemeanor,Caucasian,Female,1,-1.0,10,0,1,6
21,Felony,African-American,Male,1,-1.0,2,1,0,13
21,Felony,African-American,Male,1,-1.0,2,1,1,13
24,Felony,Caucasian,Male,3,-1.0,1,0,1,15
26,Misdemeanor,African-American,Male,4,-1.0,1,1,1,3
48,Felony,Caucasian,Male,1,0.0,0,0,0,2
24,Felony,African-American,Male,5,-1.0,1,0,1,13
26,Felony,Caucasian,Male,0,0.0,-1,0,0,15
46,Felony,Caucasian,Male,0,-1.0,1,0,0,2
24,Misdemeanor,African-American,Male,7,-1.0,1,1,0,3
21,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
24,Felony,African-American,Male,1,-1.0,1,0,1,13
36,Misdemeanor,African-American,Male,9,0.0,1,1,0,3
30,Felony,African-American,Male,5,-1.0,1,0,1,13
22,Felony,Caucasian,Female,1,-23.0,1,0,0,0
25,Felony,African-American,Male,0,-1.0,9,1,1,13
31,Misdemeanor,African-American,Male,25,-1.0,117,1,1,3
24,Felony,African-American,Male,0,-1.0,2,0,0,13
39,Felony,African-American,Male,13,-1.0,1,1,1,1
46,Felony,Other,Male,0,-1.0,5,0,0,10
30,Felony,African-American,Female,4,-5.0,0,0,0,7
40,Felony,Caucasian,Male,0,0.0,22,0,0,2
52,Felony,African-American,Female,0,-1.0,2,0,0,7
23,Felony,African-American,Male,3,-1.0,33,1,0,13
26,Misdemeanor,African-American,Female,1,-1.0,1,0,0,8
22,Felony,Caucasian,Male,1,-1.0,19,1,1,15
42,Felony,Caucasian,Male,3,0.0,0,0,0,2
23,Felony,African-American,Male,6,-1.0,135,1,1,13
33,Felony,Other,Male,4,-1.0,1,0,1,10
28,Felony,African-American,Male,1,-1.0,2,0,0,13
50,Felony,Caucasian,Male,1,-1.0,1,0,1,2
32,Felony,African-American,Male,1,-1.0,1,0,0,13
24,Felony,Hispanic,Male,3,-1.0,97,0,1,5
51,Felony,African-American,Male,3,-1.0,1,0,0,19
19,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,4
32,Felony,African-American,Male,4,0.0,108,0,0,13
31,Felony,Caucasian,Female,1,-22.0,0,0,1,0
29,Felony,African-American,Female,1,7.0,179,0,0,7
43,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
26,Felony,African-American,Male,9,-1.0,11,0,1,13
27,Felony,Caucasian,Male,0,-1.0,27,1,1,15
52,Felony,Caucasian,Male,1,-1.0,3,0,1,2
27,Misdemeanor,Hispanic,Male,1,-1.0,0,0,0,9
57,Misdemeanor,Hispanic,Female,1,-1.0,0,0,0,16
28,Misdemeanor,African-American,Male,3,-1.0,1,0,1,3
32,Felony,African-American,Male,3,-1.0,2,0,1,13
27,Misdemeanor,African-American,Male,5,0.0,0,0,1,3
45,Misdemeanor,Hispanic,Male,0,-1.0,3,0,1,9
42,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,6
33,Felony,African-American,Male,0,-1.0,0,0,1,13
28,Misdemeanor,Caucasian,Female,3,-1.0,45,0,0,6
53,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
24,Felony,Caucasian,Male,0,-1.0,1,0,0,15
28,Felony,Hispanic,Male,1,-9.0,8,0,0,5
28,Felony,Hispanic,Male,1,-1.0,1,0,0,5
39,Misdemeanor,African-American,Male,6,-1.0,35,0,1,3
22,Felony,African-American,Male,1,0.0,-1,0,1,13
46,Felony,African-American,Male,2,0.0,9,0,1,19
25,Misdemeanor,African-American,Male,0,0.0,1,0,0,3
52,Felony,Caucasian,Male,1,-5.0,3,0,0,2
28,Misdemeanor,African-American,Male,4,-1.0,0,0,1,3
57,Felony,Caucasian,Female,1,-4.0,1,0,1,0
49,Felony,African-American,Male,3,-1.0,0,0,1,19
21,Felony,African-American,Male,2,-1.0,0,1,1,13
32,Felony,African-American,Male,19,-1.0,14,1,1,1
63,Misdemeanor,African-American,Male,3,-1.0,220,1,0,3
29,Felony,Caucasian,Male,2,0.0,1,0,0,15
46,Misdemeanor,African-American,Male,0,0.0,1,0,0,3
28,Misdemeanor,African-American,Male,10,-1.0,1,0,1,3
27,Felony,African-American,Male,1,-3.0,3,0,0,13
69,Misdemeanor,Hispanic,Female,0,0.0,-1,0,0,16
47,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
45,Felony,Hispanic,Male,1,-1.0,128,0,0,5
33,Misdemeanor,Caucasian,Female,1,0.0,0,0,0,6
27,Misdemeanor,Hispanic,Female,0,0.0,0,0,1,16
32,Felony,African-American,Male,14,-1.0,2,1,1,1
24,Felony,African-American,Male,2,-1.0,1,0,0,13
26,Felony,African-American,Male,5,-1.0,3,1,1,13
47,Misdemeanor,Hispanic,Male,0,-4.0,1,0,0,9
25,Felony,Caucasian,Male,1,-1.0,1,0,0,15
21,Felony,African-American,Male,1,-1.0,108,1,0,13
25,Misdemeanor,African-American,Male,2,-1.0,0,0,1,3
22,Felony,African-American,Male,6,-1.0,2,0,1,13
26,Felony,Caucasian,Female,0,-1.0,0,0,0,0
20,Felony,Caucasian,Male,0,-1.0,1,0,0,15
30,Misdemeanor,African-American,Male,1,-1.0,1,0,1,3
45,Felony,African-American,Male,0,-3.0,1,0,1,19
33,Felony,African-American,Male,7,0.0,78,0,1,13
35,Felony,Caucasian,Male,2,-1.0,0,0,0,15
41,Felony,Caucasian,Male,5,-1.0,1,0,0,2
23,Misdemeanor,Caucasian,Male,0,0.0,2,0,0,4
21,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1,6
54,Felony,African-American,Male,0,-1.0,1,0,0,19
27,Felony,African-American,Male,10,-1.0,1,0,1,1
22,Misdemeanor,Caucasian,Male,0,-4.0,1,0,0,4
21,Misdemeanor,Hispanic,Female,0,-1.0,0,0,1,16
23,Felony,African-American,Male,2,-1.0,6,0,1,13
30,Misdemeanor,Hispanic,Male,1,-9.0,7,0,0,9
36,Misdemeanor,African-American,Male,5,-20.0,19,1,1,3
29,Felony,African-American,Male,10,-1.0,23,0,1,1
54,Misdemeanor,African-American,Male,4,-1.0,78,0,1,3
22,Misdemeanor,Caucasian,Male,2,-1.0,13,0,1,4
26,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
20,Felony,African-American,Female,0,-1.0,1,0,0,7
52,Misdemeanor,African-American,Male,6,0.0,1,0,1,3
29,Felony,African-American,Male,0,-1.0,2,0,0,13
23,Misdemeanor,African-American,Female,6,-18.0,17,0,0,8
35,Misdemeanor,African-American,Male,1,-1.0,9,0,0,3
32,Felony,Caucasian,Male,8,-4.0,0,1,1,15
21,Misdemeanor,African-American,Male,1,-18.0,0,0,1,3
25,Felony,Hispanic,Male,0,-1.0,0,0,0,5
30,Misdemeanor,African-American,Male,4,-1.0,1,0,1,3
30,Felony,African-American,Female,3,-1.0,26,0,0,7
23,Felony,African-American,Male,2,-1.0,6,0,1,13
32,Felony,Caucasian,Male,8,-2.0,2,0,1,15
29,Felony,African-American,Male,6,-1.0,39,1,1,13
42,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
21,Felony,African-American,Male,0,0.0,0,1,1,13
22,Misdemeanor,African-American,Female,0,-2.0,0,0,0,8
45,Felony,Hispanic,Male,2,-1.0,47,0,0,5
29,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
30,Felony,African-American,Male,6,-1.0,2,0,1,13
51,Misdemeanor,African-American,Male,17,0.0,0,0,0,3
45,Felony,Hispanic,Male,20,0.0,2,0,1,5
24,Felony,Caucasian,Male,2,-27.0,0,0,0,15
23,Misdemeanor,African-American,Male,2,-1.0,5,0,0,3
36,Felony,African-American,Male,5,-1.0,0,0,0,13
69,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
21,Felony,Hispanic,Male,1,-4.0,1,0,1,5
59,Misdemeanor,Hispanic,Male,1,-1.0,0,0,0,9
39,Felony,African-American,Male,1,-9.0,4,0,0,19
29,Felony,African-American,Male,2,-1.0,37,0,0,13
22,Misdemeanor,Hispanic,Male,1,0.0,1,0,1,9
44,Felony,Caucasian,Male,6,0.0,-1,0,0,2
25,Felony,African-American,Male,2,-1.0,58,0,0,13
31,Felony,African-American,Male,0,0.0,0,1,0,13
35,Misdemeanor,African-American,Male,17,-1.0,2,0,1,3
27,Misdemeanor,African-American,Male,11,-1.0,2,1,1,3
33,Felony,African-American,Male,1,0.0,1,0,0,13
28,Felony,African-American,Male,6,-1.0,0,1,1,13
60,Felony,Caucasian,Male,1,-1.0,0,0,0,2
53,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,9
51,Felony,Hispanic,Male,0,0.0,1,0,1,5
54,Felony,African-American,Female,0,-1.0,1,0,0,7
24,Misdemeanor,Caucasian,Male,3,-1.0,1,0,0,4
55,Felony,Hispanic,Male,1,0.0,1,0,1,5
26,Felony,Hispanic,Male,0,-1.0,2,0,0,5
75,Felony,African-American,Female,5,-1.0,1,0,0,7
36,Felony,African-American,Male,16,0.0,0,0,1,1
34,Felony,Other,Male,0,-1.0,2,0,1,10
25,Misdemeanor,African-American,Female,5,-1.0,47,0,1,8
46,Felony,Caucasian,Male,0,-1.0,0,0,0,2
27,Felony,African-American,Male,1,0.0,6,0,0,13
28,Misdemeanor,African-American,Male,3,0.0,-1,0,1,3
42,Misdemeanor,African-American,Male,13,-1.0,0,1,1,3
59,Misdemeanor,African-American,Male,2,0.0,0,0,0,3
39,Felony,Caucasian,Male,1,-15.0,14,0,0,2
46,Misdemeanor,Caucasian,Male,5,-1.0,12,0,0,4
25,Felony,Other,Male,1,-1.0,0,0,0,10
55,Felony,Caucasian,Male,2,-1.0,1,0,0,2
35,Misdemeanor,African-American,Male,1,-4.0,1,1,1,3
43,Misdemeanor,African-American,Male,0,-1.0,1,0,1,3
53,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,6
21,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
55,Felony,African-American,Male,17,-1.0,25,1,1,1
27,Felony,African-American,Male,1,-1.0,1,0,1,13
40,Felony,African-American,Male,0,-1.0,2,0,0,19
37,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,6
32,Misdemeanor,Caucasian,Male,2,-1.0,5,0,1,4
32,Misdemeanor,African-American,Male,2,-1.0,1,0,0,3
36,Misdemeanor,African-American,Male,4,-1.0,2,0,1,3
22,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
31,Felony,African-American,Female,0,-1.0,2,1,0,7
26,Felony,African-American,Female,4,0.0,0,0,1,7
50,Misdemeanor,Caucasian,Female,30,-1.0,3,0,1,6
47,Felony,African-American,Male,4,0.0,0,0,0,19
36,Felony,African-American,Male,2,-2.0,1,0,1,13
38,Felony,Caucasian,Female,0,-1.0,1,0,0,0
35,Felony,Other,Male,0,-1.0,2,0,0,10
53,Felony,Caucasian,Male,0,-1.0,0,0,0,2
53,Felony,African-American,Male,2,-1.0,0,0,0,19
57,Felony,African-American,Male,19,-1.0,117,0,0,1
22,Felony,African-American,Male,5,-1.0,19,1,1,13
21,Felony,African-American,Male,0,-5.0,1,1,1,13
26,Felony,African-American,Male,0,-1.0,1,0,1,13
27,Felony,African-American,Male,2,-1.0,20,0,0,13
49,Felony,Caucasian,Female,4,0.0,3,0,0,0
47,Felony,Caucasian,Male,1,-1.0,0,0,1,2
30,Felony,African-American,Male,8,-1.0,1,1,1,13
44,Felony,Caucasian,Male,3,0.0,0,0,0,2
34,Felony,African-American,Male,1,-17.0,1,0,0,13
45,Felony,African-American,Male,10,-1.0,1,0,1,19
38,Felony,Hispanic,Male,0,-1.0,1,0,0,5
50,Misdemeanor,Caucasian,Male,2,0.0,0,0,0,4
29,Misdemeanor,Caucasian,Male,1,0.0,0,0,0,4
26,Felony,Caucasian,Male,0,0.0,0,0,0,15
22,Felony,African-American,Female,1,-1.0,1,0,1,7
47,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,9
49,Felony,Caucasian,Male,0,0.0,0,0,0,2
49,Felony,African-American,Male,1,0.0,19,0,1,19
59,Felony,Caucasian,Male,2,0.0,12,0,0,2
32,Misdemeanor,Caucasian,Male,6,-29.0,27,0,0,4
24,Misdemeanor,African-American,Male,1,0.0,-1,0,1,3
40,Misdemeanor,Hispanic,Male,0,-2.0,1,0,0,9
32,Felony,African-American,Male,0,0.0,-1,0,0,13
54,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,16
27,Felony,African-American,Male,9,-1.0,799,1,1,1
