age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,1.0,0.43681777,1.0,18
59,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0.0,0.123812005,0.0,14
40,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,0.0,0.011869982,0.0,12
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Iran,1.0,0.7749155,1.0,0
38,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,1.0,0.92158324,1.0,14
23,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0.0,0.0011252301,0.0,11
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.68011045,1.0,13
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,0.0,0.20214735,0.0,16
24,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,0.0,0.12954503,0.0,14
20,?,Some-college,Never-married,?,Own-child,White,Male,20,United-States,0.0,8.665129999999999e-05,0.0,15
38,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.11442317,0.0,17
56,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,?,0.0,0.21485828,0.0,7
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1.0,0.42062253,1.0,7
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,34,United-States,0.0,0.004419555,0.0,12
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,60,United-States,1.0,0.57660407,1.0,10
45,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,?,0.0,0.24067686,0.0,7
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1.0,0.8654118000000001,1.0,8
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,0.0,0.49861175,0.0,16
59,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,30,United-States,0.0,0.0035529244,0.0,1
19,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0.0,0.0046126996,0.0,11
58,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,0.0,0.06593826400000001,0.0,18
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,Cambodia,1.0,0.66561127,1.0,5
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0,0.0006193875,0.0,6
32,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,30,United-States,0.0,0.0028021073,0.0,3
45,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,45,United-States,0.0,0.13555427,0.0,3
50,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.027441278,0.0,17
36,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0.0,0.20525171,0.0,19
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0.0,0.5854854,0.0,7
17,Private,11th,Never-married,Other-service,Own-child,White,Male,12,United-States,0.0,0.0002080576,0.0,11
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.57420015,0.0,10
26,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.06280978,0.0,10
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75,Thailand,1.0,0.76201063,1.0,14
19,?,Some-college,Never-married,?,Own-child,White,Male,24,Canada,0.0,4.4414668e-05,0.0,15
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.6713446999999999,1.0,7
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0.0,0.13245392,0.0,2
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,1.0,0.32026342,1.0,16
61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.66877604,1.0,7
17,Private,9th,Never-married,Other-service,Own-child,White,Male,24,United-States,0.0,0.00027961907000000004,0.0,11
50,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,0.0,0.46935,0.0,5
27,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,0.0,0.019043567,0.0,11
30,Private,HS-grad,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0.0,0.05926337,0.0,6
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0.0,0.1223667,0.0,7
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.43035486,1.0,10
35,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.08111601,0.0,12
25,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,40,United-States,0.0,0.0015232859,0.0,19
24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,48,United-States,1.0,0.29707512,1.0,8
22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,15,Germany,0.0,0.014262225,0.0,2
42,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.33180434,1.0,14
34,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,45,United-States,0.0,0.05022538,0.0,1
60,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,42,United-States,0.0,0.34832045,0.0,3
21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,0.00011498994,0.0,11
57,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.8621392,1.0,14
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0,0.90610504,1.0,13
50,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,45,United-States,0.0,0.046690755,0.0,17
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.073639944,0.0,2
50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador,0.0,0.02315202,0.0,10
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,0.0,0.66297185,0.0,13
31,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0,0.057215914000000014,0.0,3
29,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,0.0,0.3288483,0.0,18
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,45,United-States,0.0,0.0019930198,0.0,11
27,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,0.0,0.013522934,0.0,1
65,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,16,United-States,0.0,0.19329365,0.0,7
37,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,60,United-States,0.0,0.14988318,0.0,3
39,?,Masters,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40,?,0.0,0.42009678,0.0,8
24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0,0.0028224664,0.0,11
38,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,80,United-States,0.0,0.37755585,0.0,17
48,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.60577476,1.0,0
21,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,25,United-States,0.0,0.0027982646,0.0,12
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,1.0,0.25244567,1.0,7
55,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.4378442,1.0,7
24,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Laos,0.0,0.09508818,0.0,16
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0,0.021098988,0.0,3
26,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,0.0,0.017094923,0.0,18
46,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,33,United-States,0.0,0.17766276,0.0,2
35,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.32864755,1.0,10
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,1.0,0.23766422,1.0,14
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.123238355,0.0,18
34,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,Taiwan,1.0,0.7586321,1.0,0
19,?,Some-college,Never-married,?,Own-child,Black,Female,25,United-States,0.0,4.0063005e-05,0.0,15
36,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,1.0,0.21149258,1.0,2
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,15,United-States,0.0,0.0004756069,0.0,11
24,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0,0.009946523,0.0,18
77,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0,0.2872261,0.0,5
22,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,Mexico,0.0,0.00086143153,0.0,8
29,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0.0,0.027068725,0.0,12
62,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,24,United-States,0.0,0.0060454505000000006,0.0,3
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0,0.23025246,0.0,5
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0.0,0.49203497,0.0,10
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,0.0,0.057725623,0.0,17
29,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.039141838,0.0,12
76,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,0.0,0.16555248,0.0,5
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0.0,0.17636015,0.0,5
23,?,Assoc-voc,Never-married,?,Own-child,Black,Female,15,United-States,0.0,6.162133000000001e-05,0.0,15
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1.0,0.74941564,1.0,8
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0,0.34642854,0.0,5
66,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,0.0,0.20845231,0.0,9
41,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,45,United-States,0.0,0.059519973,0.0,18
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0,0.03475686,0.0,18
47,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0.0,0.041558158,0.0,18
55,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0,0.06888681,0.0,14
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0,0.4361762,0.0,7
17,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,48,Mexico,0.0,0.00010429545,0.0,11
30,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0.0,0.0040855333,0.0,9
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,0.0,0.46864286,0.0,18
19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,30,Haiti,0.0,0.00010427755,0.0,9
45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0.0,0.09576568,0.0,7
26,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.040780775,0.0,18
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.4052105,1.0,10
36,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0,0.16935593,1.0,14
33,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,0.0,0.0019902787,0.0,9
22,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,40,United-States,0.0,0.0012638248,0.0,19
43,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,42,United-States,0.0,0.26186645,0.0,18
67,?,11th,Married-civ-spouse,?,Husband,White,Male,8,United-States,0.0,0.010411473,0.0,14
30,?,Assoc-voc,Divorced,?,Unmarried,White,Female,40,United-States,0.0,0.017754052,0.0,15
56,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Iran,0.0,0.021690639,0.0,18
31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,0.0,0.028893900000000007,0.0,11
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.7321781999999999,1.0,0
26,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0.0,0.06189424,0.0,7
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.7321781999999999,1.0,0
46,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,0.0,0.021194326,0.0,14
59,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40,United-States,1.0,0.4551611,1.0,14
38,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.5035707,1.0,14
65,Private,11th,Widowed,Other-service,Unmarried,Other,Male,40,United-States,0.0,0.07108425,0.0,1
40,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0,0.46617213,1.0,10
42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,0.0,0.5683045,0.0,16
26,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,0.0,0.023527017,0.0,5
36,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,0.0,0.014420279,0.0,8
62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.7820408,1.0,13
43,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0.0,0.45111427,0.0,0
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,1.0,0.56346494,1.0,17
22,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,0.0,0.0363236,0.0,9
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.14641246,0.0,7
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.0,0.31891584,0.0,5
22,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,15,United-States,0.0,0.0035361887,0.0,12
57,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,1.0,0.6607920999999999,1.0,3
39,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,40,United-States,0.0,0.036821432,0.0,4
26,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,0.0,0.001460458,0.0,4
17,Private,11th,Never-married,Other-service,Own-child,White,Male,10,United-States,0.0,0.00018701743000000006,0.0,11
40,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,1.0,0.57438105,1.0,14
45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0.0,0.241032,0.0,7
44,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,0.0,0.017664408,0.0,9
20,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,0.0,0.0005079829,0.0,19
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,0.0,0.32026342,0.0,16
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0,0.014527029,0.0,18
46,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,0.0,0.30349272,0.0,17
38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0.0,0.42841187,0.0,7
54,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0.0,0.1022432,0.0,17
46,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,0.0,0.015230775,0.0,3
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.15429237,0.0,10
46,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,40,United-States,0.0,0.09771834,0.0,3
36,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,0.0,0.3919288,0.0,8
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,25,United-States,0.0,0.0011565853,0.0,12
29,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0,0.018046789,0.0,9
44,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,1.0,0.386677,1.0,16
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,0.0,0.0005404037,0.0,19
19,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,40,United-States,0.0,0.0004737561,0.0,6
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,1.0,0.27517843,1.0,16
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0.0,0.08707749,0.0,18
46,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.088731185,0.0,18
34,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,?,1.0,0.5225642,1.0,0
34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0.0,0.005397364,0.0,12
44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0,0.536523,0.0,10
45,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,0.0,0.018752676,0.0,4
20,?,HS-grad,Never-married,?,Other-relative,White,Female,35,United-States,0.0,0.00047087448,0.0,15
25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0,0.7380639,1.0,0
52,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.85041547,1.0,0
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,0.00021223475,0.0,11
28,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0.0,0.007651085500000002,0.0,12
50,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0,0.5436203000000001,1.0,14
34,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,64,United-States,0.0,0.13116999,0.0,3
