age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out,cluster
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.83943444,-1
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,0,0.61721015,-1
59,Local-gov,10th,6,Widowed,Other-service,Unmarried,Black,Female,30,United-States,0,0.000890964,-1
19,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0,0.004845616,-1
58,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,0,0.06422207,-1
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,Cambodia,1,0.5199371,-1
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,0,0.000804532,73
32,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,30,United-States,0,0.003414419,74
45,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,45,United-States,0,0.10331584,-1
50,Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.025806902,-1
36,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0,0.12157471,-1
45,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0.54851764,29
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,12,United-States,0,0.000290547,75
59,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.5615881,34
26,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.07672345,76
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75,Thailand,1,0.70485187,-1
19,?,Some-college,10,Never-married,?,Own-child,White,Male,24,Canada,0,0.000288171,-1
64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.67460144,77
33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0,0.15166819,78
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,1,0.34150007,-1
61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.66571236,77
17,Private,9th,5,Never-married,Other-service,Own-child,White,Male,24,United-States,0,0.00023842,-1
50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,0,0.5887027,-1
27,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,0,0.028976824,-1
30,Private,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0,0.02697175,-1
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0,0.17511924,79
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.4706998,80
35,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0,0.061300863,81
25,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,40,United-States,0,0.002110158,35
24,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,48,United-States,1,0.21480826,-1
22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,15,Germany,0,0.018586298,-1
42,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.42374215,82
34,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,45,United-States,0,0.021962307,-1
60,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,42,United-States,0,0.3065745,187
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.000404051,83
57,Federal-gov,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1,0.8671008,-1
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.9055894,40
50,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,45,United-States,0,0.044633336,417
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0,0.084748015,84
50,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador,0,0.028803995,-1
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,0,0.7121666,61
31,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.07884585,-1
29,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,0,0.45622757,-1
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,45,United-States,0,0.002887099,49
27,Private,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,0,0.022689214,-1
65,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,16,United-States,0,0.16564474,18
37,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,60,United-States,0,0.13906142,-1
39,?,Masters,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40,?,0,0.24057947,-1
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.008147351,6
38,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,80,United-States,0,0.37685817,273
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0.6141237,85
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,25,United-States,0,0.002281609,-1
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,1,0.19239217,18
55,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1,0.39064714,29
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Laos,0,0.08980723,-1
43,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.022338081,69
26,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,0,0.034668874,-1
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,33,United-States,0,0.17505622,-1
35,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0.3587013,25
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,1,0.21020594,368
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,0.1274494,86
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,Taiwan,1,0.64380866,-1
19,?,Some-college,10,Never-married,?,Own-child,Black,Female,25,United-States,0,4.76E-05,-1
36,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,1,0.246263,-1
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,15,United-States,0,0.000662909,49
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,0.008071469,24
77,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.3405425,103
22,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,Mexico,0,0.001291624,-1
29,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0,0.021273872,87
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,24,United-States,0,0.011105688,88
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.29447258,1
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,0.5432226,89
35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,0,0.055676647,90
29,Private,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0,0.04493363,-1
76,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,0,0.2721827,-1
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0,0.21833155,68
23,?,Assoc-voc,11,Never-married,?,Own-child,Black,Female,15,United-States,0,4.01E-05,-1
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1,0.68790984,-1
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,0.353374,-1
66,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,0,0.22138274,-1
41,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,45,United-States,0,0.16521369,91
26,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0.0664828,92
47,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,0.079876535,-1
55,Local-gov,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.063221455,-1
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.36199445,18
17,Private,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,48,Mexico,0,0.000102135,-1
30,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0,0.006307839,93
49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,0,0.4989103,94
19,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,30,Haiti,0,0.000277869,-1
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0,0.16698444,95
26,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,0.05549527,-1
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.38182792,96
36,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.21984965,57
33,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,0,0.003932719,355
22,State-gov,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,40,United-States,0,0.00327731,-1
43,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,42,United-States,0,0.3169557,222
67,?,11th,7,Married-civ-spouse,?,Husband,White,Male,8,United-States,0,0.017443407,-1
30,?,Assoc-voc,11,Divorced,?,Unmarried,White,Female,40,United-States,0,0.013439377,-1
56,Private,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Iran,0,0.012891534,-1
31,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,0,0.030692084,97
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.7282498,3
26,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0.06764701,98
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.7282498,3
46,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,0,0.023636539,-1
59,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,United-States,1,0.52519155,99
38,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0.62031746,100
65,Private,11th,7,Widowed,Other-service,Unmarried,Other,Male,40,United-States,0,0.03208178,-1
40,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1,0.53090686,101
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,0,0.48768273,20
26,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,0,0.0172582,-1
36,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,0,0.006493227,-1
62,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.821322,31
43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,0.4486089,102
43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,1,0.53107387,-1
22,Private,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,0,0.0347588,-1
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.17509206,7
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,0.34951866,103
22,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,15,United-States,0,0.007078007,-1
57,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,1,0.505743,104
39,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,0,0.012618377,350
26,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,0,0.002379005,-1
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,10,United-States,0,0.000257793,75
40,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,1,0.47606835,-1
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0,0.29082346,105
44,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,0,0.064551055,-1
20,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,0,0.000509547,-1
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,0,0.34150007,-1
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,0,0.01751224,106
46,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,0,0.32003024,-1
38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,0.4164416,29
54,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,0.10524496,90
46,Private,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,0,0.01140595,-1
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.15662469,80
46,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0,0.053147588,107
36,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,0,0.17231148,-1
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,25,United-States,0,0.002055592,72
29,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,0.01671278,-1
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,1,0.28737152,-1
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,0,0.000618363,108
19,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,40,United-States,0,0.00073903,-1
35,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,1,0.19879101,28
27,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0,0.09325926,109
46,Self-emp-not-inc,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.100399196,-1
34,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,?,1,0.50060433,-1
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0,0.007797271,72
44,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0.6277214,14
45,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,0,0.009036269,-1
20,?,HS-grad,9,Never-married,?,Other-relative,White,Female,35,United-States,0,0.000297971,-1
25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1,0.745739,3
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1,0.8767468,110
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.000350199,111
28,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0,0.006524724,112
50,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.68262583,-1
34,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,64,United-States,0,0.084838346,-1
28,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Puerto-Rico,0,0.005109335,-1
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1,0.93301374,126
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.169256,16
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,0,0.18676428,48
28,?,Some-college,10,Married-civ-spouse,?,Wife,White,Female,40,United-States,1,0.23165455,-1
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,0.4777807,113
41,Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,24,United-States,0,0.005600798,-1
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,United-States,0,0.000294812,-1
33,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.012465992,114
46,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0.92835474,377
31,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,0.28164124,-1
35,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,1,0.083717905,-1
52,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,0,0.079893515,-1
30,Private,11th,7,Never-married,Other-service,Own-child,White,Female,19,United-States,0,0.000703317,26
34,Local-gov,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0,0.004082262,-1
